modelo,split,alvo_delta,MAE,RMSE,corr,configuracao,grupo_removido,n_features,semente,melhor_epoca,MAE_referencia,delta_MAE,delta_MAE_pct
MLP,validacao,delta_depth_p50_m,0.1966880945598378,0.2815396397769996,0.44731077289258453,Sem Comandos reativos,Comandos reativos,47,42,63,0.19678962808102368,-0.00010153352118588699,-0.05159495557564795
MLP,validacao,delta_depth_p90_m,1.1271506986216777,3.2941736346726764,0.0770304498169809,Sem Comandos reativos,Comandos reativos,47,42,63,1.201333108853642,-0.07418241023196437,-6.175007554961343
MLP,validacao,delta_depth_close_2m_pp,1.1811812531939188,1.6071582327753635,0.5911328886380276,Sem Comandos reativos,Comandos reativos,47,42,63,1.1978100406351802,-0.016628787441261395,-1.3882658248918507
MLP,validacao,delta_depth_close_5m_pp,1.3406780586531728,1.7422340908164144,0.5470137669459526,Sem Comandos reativos,Comandos reativos,47,42,63,1.4182106781901573,-0.07753261953698454,-5.46693243319303
MLP,validacao,delta_depth_close_10m_pp,0.8434749261702938,1.11821618659493,0.5681816365528362,Sem Comandos reativos,Comandos reativos,47,42,63,0.8463452151436393,-0.002870288973345403,-0.33913926870352373
MLP,teste,delta_depth_p10_m,0.09331830465854203,0.24293872821497056,-0.0018293216128262282,Sem Comandos reativos,Comandos reativos,47,42,63,0.09632765321739462,-0.0030093485588525842,-3.124075442864794
MLP,teste,delta_depth_p50_m,0.1846966227575978,0.27332034132045474,0.110221598737215,Sem Comandos reativos,Comandos reativos,47,42,63,0.185302600462703,-0.000605977705105204,-0.3270206157884831
MLP,teste,delta_depth_p90_m,0.9425659648952709,1.6292198761486452,-0.12897970332323772,Sem Comandos reativos,Comandos reativos,47,42,63,0.923135912076798,0.019430052818472876,2.1047878827247315
MLP,teste,delta_depth_close_2m_pp,1.0732531042588735,1.7203562226380271,-0.02778670284092113,Sem Comandos reativos,Comandos reativos,47,42,63,1.0490709682790305,0.02418213597984309,2.305100103905569
MLP,teste,delta_depth_close_5m_pp,1.8167708703345233,2.916790033919021,0.09636781613973072,Sem Comandos reativos,Comandos reativos,47,42,63,1.8219351858622643,-0.0051643155277409925,-0.2834522088279932
MLP,teste,delta_depth_close_10m_pp,0.8399265396064755,1.1791812405947741,0.26399131410116283,Sem Comandos reativos,Comandos reativos,47,42,63,0.8544717183210602,-0.014545178714584717,-1.7022422629931322
MLP,validacao,delta_depth_p10_m,0.061411711719321214,0.09396614844699545,0.36832947938174676,Sem Comandos reativos,Comandos reativos,47,84,102,0.06367303980569178,-0.0022613280863705634,-3.551468711516458
MLP,validacao,delta_depth_p50_m,0.19282293372294482,0.2789908386355804,0.48205153457279387,Sem Comandos reativos,Comandos reativos,47,84,102,0.2013256567365983,-0.008502723013653485,-4.22336782677327
MLP,validacao,delta_depth_p90_m,1.1167142070717948,3.2914744835832583,0.08014765321690613,Sem Comandos reativos,Comandos reativos,47,84,102,1.1526313451175905,-0.03591713804579566,-3.1160993667174153
