timestamp,x,y,z,roll_speed,pitch_speed,yaw_speed
1778424802.658988,-0.4018712,1.0251986,0.118515015,0.0018571456,1.2642769e-05,-0.00059951504
1778424802.666988,-0.4019542,1.025037,0.118450165,0.0011439511,-0.00012015623,-0.0009792158
1778424802.674988,-0.4020349,1.0248779,0.11839676,0.00043751733,-0.0007717777,-0.00061190664
1778424802.690988,-0.4021783,1.0245376,0.11828613,0.0009130216,0.0011282346,0.00019921624
1778424802.698988,-0.40224096,1.0243567,0.11823273,0.00084690884,0.0004174631,-0.001266753
1778424802.706988,-0.40230164,1.0241786,0.118190765,0.00039881977,-0.00017070596,-0.0007472609
1778424802.714988,-0.40236077,1.0240031,0.11815643,0.00032807095,-0.0004270476,-0.00023431312
1778424802.730988,-0.4024674,1.0236337,0.11806488,0.0003446102,-0.00037539992,-0.0003502677
1778424802.738988,-0.40251827,1.0234526,0.11803436,0.00054216775,-0.0012021073,-0.0009997835
1778424802.746988,-0.40256783,1.0232738,0.11801529,7.968716e-06,-0.00046239738,-0.0006055683
1778424802.754988,-0.40261555,1.0230974,0.118003845,-1.710342e-05,-0.00011770272,-0.00029310468
1778424802.770988,-0.40271565,1.0227265,0.1179657,-7.992054e-05,7.3452065e-05,-0.00043137246
1778424802.778988,-0.40276298,1.0225449,0.11796188,0.001083807,-0.0005312654,-0.00056177564
1778424802.786988,-0.40280887,1.0223658,0.117996216,-0.00051243184,0.000587745,-0.0011995104
1778424802.794988,-0.40287164,1.0221796,0.118003845,-0.00012165564,0.0008532118,-0.0007930856
1778424802.802988,-0.40293267,1.0219961,0.11802292,6.7093315e-05,0.0002742797,-0.0003415402
1778424802.818988,-0.40304944,1.0216371,0.118083954,0.00045724536,-0.0006636592,-9.9838995e-05
1778424802.826988,-0.40313616,1.0214567,0.11809921,-0.00038641147,-0.00035699763,-0.0006244854
1778424802.834988,-0.40322053,1.0212787,0.118125916,-0.0005725154,0.0006559715,-0.0010444566
1778424802.842988,-0.4033026,1.0211027,0.11816025,0.00036516873,0.0001801623,-0.0005542288
1778424802.858988,-0.40349126,1.0207596,0.11820221,0.00052761036,-0.00084154407,-0.002202232
1778424802.866988,-0.40359783,1.0205928,0.11822128,-7.62273e-05,0.00012204072,-0.00035472214
1778424802.874988,-0.4037022,1.0204282,0.118247986,-0.00057538063,-0.00022469377,-0.000992311
1778424802.890988,-0.40394086,1.0201267,0.11829758,6.99203e-05,0.00031579856,-0.00023713481
1778424802.898988,-0.40407476,1.0199891,0.11831665,0.0005203402,0.0016258844,-0.00058584556
1778424802.906988,-0.4042061,1.0198528,0.11834717,0.00030227387,-0.00015780325,-0.0009275294
1778424802.922988,-0.40450263,1.019597,0.118392944,-7.8370955e-05,-3.562196e-05,-0.0009131096
1778424802.930988,-0.40466735,1.0194775,0.11841202,5.647986e-05,0.00030554133,0.00026887126
1778424802.938988,-0.40482932,1.0193592,0.11843872,0.00019590244,0.00021523533,-0.0005268786
1778424802.946988,-0.4049881,1.019242,0.11847305,0.0012253074,-3.685839e-05,-0.00074280525
1778424802.954988,-0.40518612,1.0191345,0.11848068,-0.00023842692,3.1675743e-05,-0.00065883587
1778424802.970988,-0.40557218,1.0189224,0.11853027,-6.2679384e-05,-0.0003892105,-5.2532552e-05
1778424802.978988,-0.40576062,1.0188179,0.118572235,-0.00065745134,-0.00011446554,-0.00022882047
1778424802.986988,-0.40599877,1.0187207,0.118587494,-0.00039751775,0.0005131446,0.00022882159
1778424802.994988,-0.40623307,1.0186249,0.1186142,0.00036910863,-0.00044742244,-0.00042261533
1778424803.010988,-0.40669042,1.0184364,0.11869812,5.9635804e-05,0.00019829492,-0.0010739106
1778424803.018988,-0.4069137,1.0183438,0.118751526,-0.00011395802,-0.0013244177,-0.0006778692
1778424803.026988,-0.40717617,1.0182592,0.11880493,0.00043515232,-0.000517293,-0.00065282616
1778424803.034988,-0.40743423,1.018175,0.11886597,0.000293609,0.00073877524,-0.00037528048
1778424803.050988,-0.40793902,1.0180087,0.119010925,9.1618975e-05,7.018111e-06,-0.00078316854
1778424803.058988,-0.40822953,1.0179538,0.11907196,0.0014182436,0.00012224296,-2.1184873e-05
1778424803.066988,-0.40851548,1.0178992,0.11913681,0.00086078636,0.00042591704,-0.00014452437
