timestamp,x,y,z,roll_speed,pitch_speed,yaw_speed
1778759869.229997,-0.044199325,0.035331436,-0.03514862,-0.00069315,0.00047377966,0.0010508328
1778759869.238185,-0.04415873,0.035248913,-0.03501129,-0.0008173345,-0.0005728986,0.000435215
1778759869.246185,-0.044119697,0.035167344,-0.034877777,-0.00013954779,-0.00027887462,-0.00019165658
1778759869.254185,-0.044082303,0.035086107,-0.034751892,0.0006755747,-0.00059661694,0.00052249385
1778759869.262185,-0.0440371,0.034999944,-0.034626007,0.0001708551,-0.00062048074,-0.0001690498
1778759869.270185,-0.04399318,0.03491492,-0.034500122,-0.00015670135,-9.841552e-05,-0.00017610892
1778759869.278185,-0.043950934,0.034830738,-0.034381866,-0.00043601583,-0.00056853436,0.00015769202
1778759869.294185,-0.04385062,0.034660995,-0.03414917,0.0006849881,0.00017510762,0.0004410821
1778759869.302185,-0.043793235,0.034575835,-0.034038544,-0.00012175575,0.00017753764,0.0005607853
1778759869.310185,-0.043737456,0.034492247,-0.033927917,0.00036391642,-0.0004229494,-0.00017778421
1778759869.326185,-0.043628257,0.03433364,-0.033721924,-0.00023718207,0.00023398314,-3.4300792e-06
1778759869.334185,-0.04357473,0.03425841,-0.033626556,-0.00046214083,-0.0005528427,-0.0003979456
1778759869.342185,-0.043522738,0.034184195,-0.03353119,-0.00056519645,-0.0003990399,0.0009980863
1778759869.350185,-0.04347242,0.03411098,-0.03343582,0.0009967271,-0.0005465648,7.2219987e-06
1778759869.358185,-0.043400276,0.034037624,-0.0333519,0.0009479917,-0.0005616738,-0.0001287382
1778759869.374185,-0.043260705,0.033894226,-0.03318405,-0.0010866609,0.00018476821,0.0005113045
1778759869.382185,-0.04319334,0.03382417,-0.033103943,3.389049e-05,-0.00044019238,-0.00065913715
1778759869.390185,-0.043101933,0.03374959,-0.033046722,6.7172135e-07,-0.00044110912,-0.00020447018
1778759869.398185,-0.043012377,0.03367596,-0.032989502,-0.0002975844,0.00050998386,0.00046264933
1778759869.406185,-0.04292469,0.033603225,-0.032936096,0.00078633265,0.000634653,-7.675693e-05
1778759869.422185,-0.042741906,0.033468198,-0.03281784,0.00039619263,0.0005891339,-0.0007752785
1778759869.430185,-0.042646546,0.033406276,-0.032764435,-0.00020304898,-0.0007143993,0.00010829711
1778759869.446185,-0.04246061,0.033286206,-0.032665253,4.130634e-05,0.00011886753,0.00053895666
1778759869.454185,-0.042370282,0.033228118,-0.032619476,-0.0003956127,0.0007731361,0.00042011286
1778759869.462185,-0.042270068,0.033174265,-0.032569885,-0.0008920774,-0.000161604,0.00044323682
1778759869.470185,-0.042172026,0.03312152,-0.03252411,-0.000592504,0.0008538326,0.00044155202
1778759869.478185,-0.042075485,0.0330698,-0.032478333,-0.00080683135,-0.000640077,-0.00019154644
1778759869.486185,-0.041979954,0.03301911,-0.032432556,0.000120084274,0.0003696382,0.0005600285
1778759869.502185,-0.041784946,0.032882694,-0.032344818,-0.00010067707,0.00029203683,4.755924e-05
1778759869.510185,-0.04168978,0.03281663,-0.032302856,-7.472707e-05,-0.00036336057,0.0006992229
1778759869.518185,-0.041596353,0.032752056,-0.032260895,4.2839106e-06,0.00036410504,9.341001e-05
1778759869.534185,-0.041408718,0.03262165,-0.032196045,0.0005910706,3.2223135e-05,-0.00062948186
1778759869.542185,-0.041317053,0.03255825,-0.032169342,0.0009799087,0.0005407783,0.0011770835
1778759869.550185,-0.041227195,0.032496285,-0.032146454,-0.0003862541,0.00025404562,-0.00017725735
1778759869.558185,-0.041146822,0.032437824,-0.032154083,-0.00033998003,-0.0002399483,-0.00071801856
1778759869.574185,-0.04098949,0.032326136,-0.032161713,7.719991e-05,5.099339e-05,7.4660416e-06
1778759869.582185,-0.04091281,0.03227299,-0.032169342,0.00039096913,-0.00020375491,0.00032920082
1778759869.590185,-0.04083821,0.032211218,-0.032188416,-0.00063869514,0.0003048262,-0.00045690846
1778759869.598185,-0.040764987,0.03215132,-0.032203674,-0.0005500539,-2.342447e-07,6.141191e-05
1778759869.614185,-0.040622555,0.032036588,-0.032238007,-0.00048555122,-0.0001302387,-0.0002131908
1778759869.622185,-0.040559452,0.03197842,-0.03224945,0.00061236916,0.0005065915,0.0002652707
1778759869.630185,-0.040497776,0.031922147,-0.032260895,-0.0007985547,0.0010472353,0.00093236903
1778759869.638185,-0.040437367,0.031867586,-0.032276154,-0.00069590035,0.0009724733,0.00061970396
1778759869.646185,-0.04037845,0.031814873,-0.032287598,-0.00018084585,8.264039e-06,0.00010680349
1778759869.662185,-0.040265378,0.031689342,-0.032291412,0.0005370674,5.1966475e-05,0.0002983708
1778759869.670185,-0.040210713,0.031630006,-0.032295227,-0.00015256523,0.00011470369,0.0002386228
1778759869.686185,-0.040050022,0.031533834,-0.032276154,0.00047907766,-0.00066627923,-0.00013015565
1778759869.694185,-0.039994203,0.031473704,-0.032283783,0.00013391285,-2.2231932e-05,-0.0007816921
1778759869.702185,-0.039939746,0.03141575,-0.032295227,0.0005213269,0.0005279458,0.00014517101
1778759869.710185,-0.039886855,0.031359658,-0.03230667,0.00085152173,0.000597366,1.4990082e-05
1778759869.718185,-0.03983492,0.03130543,-0.03229904,-5.1419636e-05,-0.0006208035,0.00054936326
1778759869.734185,-0.039730277,0.031217793,-0.03229904,3.4321083e-06,0.00041495558,-0.00032538635
1778759869.742185,-0.03967974,0.031177023,-0.03229904,-0.00010334789,-0.0012705026,-0.00035777813
1778759869.750185,-0.03963046,0.031138338,-0.032302856,-0.00028527324,0.0003925271,-0.00031870944
1778759869.758185,-0.039572272,0.03111359,-0.0323143,0.00052683597,-0.00038565902,0.0008033328
1778759869.774185,-0.039460666,0.031068066,-0.032341003,0.00031394794,-5.1833114e-05,-0.0008229015
1778759869.782185,-0.03940732,0.031047516,-0.032360077,0.0010824088,-0.00057471433,-0.0004283829
