timestamp,x,y,z,roll_speed,pitch_speed,yaw_speed
1778421323.657839,1.4348031,-0.4520867,0.02677536,0.0002516089,0.0013718733,0.0008300449
1778421323.665839,1.4348323,-0.45183966,0.026630402,-0.017754467,-5.3134547e-05,0.0013127252
1778421323.673839,1.4348942,-0.45159084,0.026504517,-0.01737897,-7.9221325e-05,0.0012455159
1778421323.689839,1.4349644,-0.4511563,0.026187897,8.8772766e-05,0.00055461435,2.0583753e-05
1778421323.697839,1.4349865,-0.4509285,0.02602768,0.0006731977,-7.181774e-05,0.00029450344
1778421323.705839,1.4350308,-0.45072597,0.025875092,-0.00015213672,0.00025658726,0.0004831176
1778421323.713839,1.4350973,-0.4505481,0.025730133,0.00033456017,3.4203626e-05,0.0006274983
1778421323.729839,1.4351106,-0.45009363,0.025413513,-0.00022135707,-0.000780826,0.0005646785
1778421323.737839,1.4351512,-0.4499035,0.025268555,0.0010511667,0.00030550084,0.00026790146
1778421323.745839,1.4352144,-0.44973737,0.025131226,-0.00025538268,0.001019064,-4.962878e-06
1778421323.761839,1.4351909,-0.4493041,0.024841309,0.00055718736,8.830965e-05,-0.0011725118
1778421323.769839,1.4352142,-0.44912484,0.02470398,-0.00042894168,0.00036335835,-0.0001371914
1778421323.777839,1.43526,-0.44896993,0.02457428,0.00028039637,0.0008305317,0.00028977732
1778421323.785839,1.4352131,-0.44875348,0.024440765,0.0002968355,0.00079298246,-2.5669166e-05
1778421323.793839,1.4351901,-0.4485616,0.024318695,0.00013647092,0.00048294483,0.0014026795
1778421323.809839,1.4352136,-0.44825006,0.024097443,-0.0010639047,0.00035691168,-0.00022713964
1778421323.817839,1.4351366,-0.44805196,0.023975372,-0.00018755152,0.0005238394,-0.0004665596
1778421323.825839,1.4350865,-0.44787857,0.023857117,8.122411e-05,0.0008496428,-0.00025846058
1778421323.841839,1.4350572,-0.44760206,0.023643494,4.9860166e-05,0.0007580057,0.0004601519
1778421323.849839,1.4350773,-0.44749838,0.02355194,-0.0018379386,0.0010681176,-0.000119518256
1778421323.857839,1.4350117,-0.44733945,0.02344513,0.00024871522,-0.0002930331,0.0008471397
1778421323.865839,1.4349703,-0.44720376,0.023342133,-0.0008967776,-0.00013322786,0.00017290017
1778421323.881839,1.4349571,-0.44699982,0.023159027,-0.0009800124,-0.00042007767,-0.00031781854
1778421323.889839,1.4348838,-0.44684318,0.023052216,0.00028161178,0.00056043203,0.0012877949
