timestamp,x,y,z,roll_speed,pitch_speed,yaw_speed,obstacle_risk,avoid_lateral_body,avoid_brake,evasao_visual_ativa,pan_comp_delta_rad,pan_comp_source
1779074958.602097,0.033740576,0.023727344,-0.019493103,-0.0005275146,-0.00032773614,-0.0005693183,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.618097,0.03362548,0.023304742,-0.019088745,-5.5804467e-05,-0.00080725836,0.00072883634,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.626097,0.03356124,0.02309424,-0.01889038,-0.0005140968,-0.00079717534,0.00065463776,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.634097,0.033496544,0.022883834,-0.018692017,0.0003030822,-6.0621038e-05,6.3863095e-05,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.650097,0.033366587,0.022463067,-0.018306732,0.0006974492,-7.082295e-05,0.00028131314,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.658097,0.033294253,0.022248507,-0.018119812,-0.00010920041,-0.00036456436,-0.0002693789,0.0,0.0,0.0,1,-9.462896478362273e-06,attitude+gyro
1779074958.666097,0.033221282,0.022033755,-0.017936707,-0.00014093642,0.00025033986,4.0536233e-05,0.0,0.0,0.0,1,-9.462896478362273e-06,attitude+gyro
1779074958.674097,0.03314795,0.021818975,-0.017757416,-0.00050487666,-0.00015125882,0.0005936844,0.0,0.0,0.0,1,-9.462896478362273e-06,attitude+gyro
1779074958.682097,0.033074483,0.021604106,-0.017578125,-0.00057020556,0.0005376348,-0.0006825067,0.0,0.0,0.0,1,-9.462896478362273e-06,attitude+gyro
1779074958.690097,0.033004303,0.02139897,-0.01739502,-0.00041652287,0.00056036556,-0.0005763641,0.0,0.0,0.0,1,-1.6822927072644248e-05,attitude+gyro
1779074958.714097,0.032791182,0.020782927,-0.016864777,-0.0005749876,-0.000306622,-0.00054588064,0.0,0.0,0.0,1,-1.6822927072644248e-05,attitude+gyro
1779074958.722097,0.03273358,0.020585718,-0.016685486,0.00085312757,0.0002453035,-0.00030764742,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.738097,0.032617275,0.02019011,-0.016345978,0.00013769863,-0.00013693166,0.00041984546,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.746097,0.03255843,0.019992003,-0.016178131,0.00040985647,-2.5332072e-05,-0.000641393,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.754097,0.032513514,0.019813322,-0.016010284,0.00040805078,-0.0015829176,-0.00033287954,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.762097,0.032467663,0.019634042,-0.015846252,1.4518951e-05,-0.0004922635,-0.0004340391,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.770097,0.032420926,0.019454336,-0.01568222,-0.00025340202,-5.832743e-05,0.0014313015,0.0,0.0,0.0,1,-1.7874360014684397e-05,attitude+gyro
1779074958.786097,0.032327577,0.019102313,-0.0153541565,0.00019737266,-0.0004206756,0.00081996387,0.0,0.0,0.0,1,-1.7874360014684397e-05,attitude+gyro
1779074958.794097,0.032280833,0.018930089,-0.015193939,-0.00034644583,0.00015948834,0.0001158081,0.0,0.0,0.0,1,-1.7874360014684397e-05,attitude+gyro
1779074958.802097,0.032233384,0.018757103,-0.015033722,0.00043064947,-0.00010809677,-0.00029864672,0.0,0.0,0.0,1,-1.7874360014684397e-05,attitude+gyro
1779074958.818097,0.03214789,0.018409349,-0.014762878,0.00041009672,6.591271e-05,-0.00044204158,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.826097,0.0321095,0.01823423,-0.014633179,0.00015761866,-0.00045872314,0.0009716304,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.834097,0.03206977,0.018058244,-0.014503479,-1.1219858e-05,0.00031630762,-0.0004283928,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.850097,0.031992838,0.017697597,-0.014251709,-0.0002770875,0.00024702982,-0.0010385874,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.858439,0.03195582,0.0175131,-0.014129639,0.00059518905,0.0008787603,0.00019168913,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.866439,0.031917803,0.017328067,-0.014011383,-0.0007115691,6.719143e-05,0.00011940096,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.874439,0.031878486,0.017142607,-0.013889313,-0.0011131816,0.00013393833,-6.746755e-05,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.882439,0.031860754,0.016948285,-0.0137786865,3.42596e-05,0.0004075504,0.00015064464,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.898439,0.031821,0.01655846,-0.013561249,-0.0005290593,-0.0001537864,0.0009718521,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.906439,0.03179866,0.016362892,-0.013454437,-0.0011638683,-0.00057265937,0.000262809,0.0,0.0,0.0,1,-9.462896478362273e-06,attitude+gyro
1779074958.914439,0.031774968,0.016166765,-0.01335144,-0.0006340414,-0.00024265576,-0.00025688857,0.0,0.0,0.0,1,-9.462896478362273e-06,attitude+gyro
1779074958.922439,0.031764653,0.015974825,-0.013248444,-0.0003641578,0.00039936314,0.0009487109,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.938439,0.031738784,0.015588202,-0.013023376,-0.00022222266,-0.00042297234,-0.00023418733,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.954439,0.031728566,0.0152112115,-0.012805939,-8.6130676e-05,-0.00043305598,0.00010997636,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.962439,0.031730898,0.01502823,-0.012699127,0.0011485375,5.723309e-05,-0.00041033453,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.978439,0.031730145,0.014659341,-0.012496948,0.0014556118,0.0005803205,-0.0005835988,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.986439,0.031750277,0.0144902235,-0.012390137,0.00064585736,-0.000118382704,3.646294e-05,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074958.994439,0.031768583,0.014319759,-0.012298584,-0.00037924407,-0.00060121354,-0.00014575323,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074959.002439,0.03178476,0.014147635,-0.012207031,0.0003284393,7.24061e-05,-0.00016399298,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074959.018439,0.03182821,0.0138131,-0.01203537,-0.00024358364,0.00027226625,0.00037840081,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074959.026439,0.031855583,0.013650539,-0.0119514465,0.0010399447,-0.00017087685,-0.00049148296,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074959.034439,0.03188109,0.0134863295,-0.011875153,-0.000120740304,-0.0001621829,-0.00010683939,0.0,0.0,0.0,1,-8.411463536322124e-06,attitude+gyro
1779074959.042439,0.031905107,0.013320582,-0.011795044,-0.00046294573,0.00041165602,6.481137e-05,0.0,0.0,0.0,1,-9.462896478362739e-06,attitude+gyro
1779074959.058439,0.03194158,0.013024561,-0.011665344,-0.0003636075,-0.0004800766,-0.0007023059,0.0,0.0,0.0,1,-9.462896478362739e-06,attitude+gyro
1779074959.074439,0.031971216,0.012721358,-0.011543274,-0.00084584247,-0.00041172362,-0.00033158512,0.0,0.0,0.0,1,-9.462896478362739e-06,attitude+gyro
1779074959.082439,0.031973876,0.012601391,-0.011493683,-0.0002861297,-0.000118977194,0.001082986,0.0,0.0,0.0,1,-9.462896478362739e-06,attitude+gyro
1779074959.098439,0.031973526,0.012353938,-0.011394501,7.864526e-05,-0.0011601875,-0.000211124,0.0,0.0,0.0,1,-9.462896478362739e-06,attitude+gyro
1779074959.106439,0.031971112,0.012226521,-0.011348724,7.515661e-05,-0.0005937992,0.00033621985,0.0,0.0,0.0,1,-9.462896478362739e-06,attitude+gyro
1779074959.114439,0.031952266,0.012128046,-0.011302948,-0.0002902435,-0.0004083837,-0.0019833546,0.0,0.0,0.0,1,-9.462896478362739e-06,attitude+gyro
1779074959.122439,0.031932056,0.012026748,-0.011257172,-0.0013909499,0.00037321617,-0.0004709634,0.0,0.0,0.0,1,9.443736661487003e-05,attitude+gyro
1779074959.138439,0.03188842,0.011816309,-0.011165619,0.00054668536,-2.0457326e-05,-0.0006022112,0.0,0.0,0.0,1,9.443736661487003e-05,attitude+gyro
1779074959.146439,0.03185667,0.011736554,-0.011127472,-0.0002994381,0.00018388644,-5.1510495e-05,0.0,0.0,0.0,1,9.443736661487003e-05,attitude+gyro
1779074959.154439,0.03182427,0.0116537195,-0.01109314,-0.00048466827,-0.00071503146,6.574523e-05,0.0,0.0,0.0,1,9.443736661487003e-05,attitude+gyro
1779074959.162439,0.031791244,0.0115674175,-0.011058807,-0.0003639464,0.00050964,0.00010760963,0.0,0.0,0.0,1,9.443736661487003e-05,attitude+gyro
1779074959.178439,0.03172261,0.011385493,-0.010959625,0.0013503412,0.0014811609,0.00075177365,0.0,0.0,0.0,1,9.443736661487003e-05,attitude+gyro
1779074959.186439,0.031689946,0.011300225,-0.010913849,0.0004809997,-0.00010137351,0.00031327194,0.0,0.0,0.0,1,9.443736661487003e-05,attitude+gyro
1779074959.194439,0.031656604,0.011211788,-0.010871887,-3.2721357e-05,-0.00093505764,-0.0003978643,0.0,0.0,0.0,1,-1.839510489599761e-05,attitude+gyro
1779074959.202439,0.031622436,0.011120475,-0.010826111,-0.00045544203,-0.00026838147,-0.00087438955,0.0,0.0,0.0,1,-1.839510489599761e-05,attitude+gyro
1779074959.218439,0.031551607,0.010943295,-0.010753632,-0.00046600486,0.00021399026,-0.0002777365,0.0,0.0,0.0,1,-1.839510489599761e-05,attitude+gyro
1779074959.226439,0.031514946,0.010856992,-0.010723114,0.000611357,-0.00018983989,-0.00060123036,0.0,0.0,0.0,1,-1.839510489599761e-05,attitude+gyro
1779074959.234439,0.031477693,0.010767272,-0.0107040405,0.00025840852,-0.0003136907,-0.00044502708,0.0,0.0,0.0,1,-1.839510489599761e-05,attitude+gyro
1779074959.242439,0.03143973,0.010674213,-0.010684967,0.00026197324,-0.00070504314,0.0008705642,0.0,0.0,0.0,1,-1.839510489599761e-05,attitude+gyro
1779074959.258439,0.031352352,0.0105224755,-0.01064682,-0.0009904142,-0.00074835995,-0.00090313714,0.0,0.0,0.0,1,-1.839510489599761e-05,attitude+gyro
1779074959.266439,0.031307377,0.010441405,-0.010623932,0.00022790396,-0.00017268686,0.00012801327,0.0,0.0,0.0,1,-1.839510489599761e-05,attitude+gyro
1779074959.274439,0.031261705,0.010356979,-0.010604858,-0.00016943098,-0.00021699809,0.00014541806,0.0,0.0,0.0,1,-1.839510489599761e-05,attitude+gyro
1779074959.282439,0.03121862,0.010294537,-0.010585785,0.000510658,0.00015520677,0.0004849352,0.0,0.0,0.0,1,-1.839510489599761e-05,attitude+gyro
1779074959.298439,0.031130567,0.010158054,-0.010540009,0.00018048818,0.0002449738,-0.0005182077,0.0,0.0,0.0,1,-1.839510489599761e-05,attitude+gyro
1779074959.306439,0.03108591,0.01008409,-0.01051712,-0.00014043871,2.6013498e-05,0.0004163297,0.0,0.0,0.0,1,-1.839510489599761e-05,attitude+gyro
1779074959.314439,0.031036312,0.010042702,-0.010501862,-0.0006092964,-3.580533e-05,8.832071e-05,0.0,0.0,0.0,1,-1.839510489599761e-05,attitude+gyro
1779074959.330439,0.030935187,0.009946506,-0.010467529,0.00013077712,-0.00018733658,-6.4570784e-05,0.0,0.0,0.0,1,-1.839510489599761e-05,attitude+gyro
1779074959.346439,0.030833283,0.00985857,-0.010448456,-0.00094087573,0.000109080785,-0.00069542136,0.0,0.0,0.0,1,-4.568132106214766e-06,attitude+gyro
1779074959.354439,0.030781962,0.009820975,-0.010425568,-0.0008366421,-1.5803762e-05,0.00037963694,0.0,0.0,0.0,1,-4.568132106214766e-06,attitude+gyro
1779074959.362439,0.030730518,0.0097791515,-0.010398865,0.00072677364,-0.0003582025,0.00036440705,0.0,0.0,0.0,1,-4.568132106214766e-06,attitude+gyro
1779074959.378439,0.030630022,0.009706545,-0.010353088,0.00045859348,-0.00030506394,-9.8445475e-05,0.0,0.0,0.0,1,-4.568132106214766e-06,attitude+gyro
1779074959.386439,0.030580735,0.009675708,-0.0103263855,0.0007435535,0.0003154629,-0.0008224685,0.0,0.0,0.0,1,-4.568132106214766e-06,attitude+gyro
1779074959.394439,0.030530859,0.009640963,-0.010303497,0.0005477222,0.0011875439,-0.00073480915,0.0,0.0,0.0,1,-5.1391486194915475e-06,attitude+gyro
1779074959.410439,0.030424973,0.009582174,-0.010253906,0.00014583567,0.00031114265,4.5085995e-05,0.0,0.0,0.0,1,-5.1391486194915475e-06,attitude+gyro
1779074959.418439,0.030368809,0.009557495,-0.010227203,-0.00079338363,-0.0010847274,-0.0003088364,0.0,0.0,0.0,1,-5.1391486194915475e-06,attitude+gyro
1779074959.426439,0.030312551,0.009528453,-0.010204315,7.248501e-05,-0.0011870046,0.0007037632,0.0,0.0,0.0,1,-4.568132106214766e-06,attitude+gyro
1779074959.434439,0.030256284,0.009495756,-0.010177612,-0.00026696682,-0.0007185509,-0.00079012563,0.0,0.0,0.0,1,-4.568132106214766e-06,attitude+gyro
1779074959.442439,0.030200085,0.009459395,-0.010150909,-0.0005244268,-0.00044126398,-0.0011917485,0.0,0.0,0.0,1,-9.136264212429532e-06,attitude+gyro
1779074959.458439,0.030113494,0.009422295,-0.010093689,0.0003067162,5.2007443e-05,0.00043829228,0.0,0.0,0.0,1,-9.136264212429532e-06,attitude+gyro
1779074959.474439,0.030026877,0.009369626,-0.010047913,-0.00019317644,0.00085704174,-0.00051948475,0.0,0.0,0.0,1,-9.136264212429532e-06,attitude+gyro
1779074959.482439,0.030000942,0.009353984,-0.010032654,0.00090918713,-0.0009448662,-0.0016795481,0.0,0.0,0.0,1,-9.136264212429532e-06,attitude+gyro
1779074959.498439,0.029947465,0.009311131,-0.010002136,0.0008281681,-0.00060296187,0.00021550081,0.0,0.0,0.0,1,-9.136264212429532e-06,attitude+gyro
1779074959.506439,0.029919941,0.009283987,-0.009986877,0.00058664236,-0.00012695054,-0.00019378266,0.0,0.0,0.0,1,-9.136264212429532e-06,attitude+gyro
1779074959.514439,0.029889328,0.009258745,-0.009960175,-0.000736897,-0.00040020994,-0.0008055837,0.0,0.0,0.0,1,-9.136264212429532e-06,attitude+gyro
1779074959.522439,0.029858407,0.009229284,-0.009937286,-0.00022324613,-0.0008834537,-4.8885737e-05,0.0,0.0,0.0,1,-9.136264212429532e-06,attitude+gyro
1779074959.538439,0.029795377,0.009159508,-0.009864807,3.248453e-05,0.0010918371,0.0006721319,0.0,0.0,0.0,1,-9.136264212429532e-06,attitude+gyro
1779074959.554439,0.02972858,0.009070995,-0.00976944,1.8044635e-05,0.0005314841,0.00045835512,0.0,0.0,0.0,1,-4.336271420445336e-05,attitude+gyro
1779074959.562439,0.029694222,0.009021283,-0.009723663,0.00035027068,0.0012101895,-0.00014743075,0.0,0.0,0.0,1,-4.336271420445336e-05,attitude+gyro
1779074959.578439,0.02963586,0.0089003695,-0.009624481,-0.0005544242,-9.6285425e-05,-0.00013801169,0.0,0.0,0.0,1,-4.336271420445336e-05,attitude+gyro
1779074959.586439,0.029612085,0.0088295,-0.009571075,-0.0013052542,-0.00092112046,-0.0004835081,0.0,0.0,0.0,1,-4.336271420445336e-05,attitude+gyro
1779074959.594439,0.029587999,0.008755551,-0.009525299,-0.0001309837,-0.0005226403,0.00048278703,0.0,0.0,0.0,1,-4.336271420445336e-05,attitude+gyro
1779074959.602439,0.029563766,0.008678476,-0.009475708,0.0003150293,-0.00016083413,-0.00051301066,0.0,0.0,0.0,1,-4.336271420445336e-05,attitude+gyro
1779074959.618439,0.02954182,0.008497877,-0.009403229,-7.249712e-05,-0.0004767931,0.0006440209,0.0,0.0,0.0,1,-4.336271420445336e-05,attitude+gyro
1779074959.626439,0.029530184,0.008403575,-0.009365082,-9.582324e-05,-0.00017937402,0.0007182968,0.0,0.0,0.0,1,-4.336271420445336e-05,attitude+gyro
1779074959.634439,0.029518014,0.008306262,-0.009326935,0.0001371766,0.0002837876,-0.00014343005,0.0,0.0,0.0,1,-2.7955383528023985e-06,attitude+gyro
1779074959.642439,0.029530989,0.008213312,-0.009315491,0.00108147,0.0005269135,-0.00084946543,0.0,0.0,0.0,1,-2.7955383528023985e-06,attitude+gyro
1779074959.658439,0.029554734,0.008017701,-0.009311676,0.0010186195,-0.00061062456,-0.00048151228,0.0,0.0,0.0,1,-2.7955383528023985e-06,attitude+gyro
1779074959.666439,0.029565332,0.007915157,-0.009311676,0.00069656846,0.00064159825,-0.00044813118,0.0,0.0,0.0,1,-2.7955383528023985e-06,attitude+gyro
1779074959.674439,0.02957554,0.0078185825,-0.00932312,7.222235e-05,0.0003677542,-0.0009784409,0.0,0.0,0.0,1,-2.7955383528023985e-06,attitude+gyro
1779074959.682439,0.029584864,0.007719251,-0.0093307495,-1.0022532e-05,-0.0004995831,0.00031915164,0.0,0.0,0.0,1,-2.7955383528023985e-06,attitude+gyro
1779074959.698439,0.029600846,0.007512714,-0.009346008,-0.00090476807,0.0002589145,-0.000126991,0.0,0.0,0.0,1,-1.3977691764011993e-06,attitude+gyro
1779074959.706439,0.02960778,0.007405409,-0.009353638,0.00017387711,0.00060611806,-6.96322e-05,0.0,0.0,0.0,1,-1.3977691764011993e-06,attitude+gyro
1779074959.714439,0.029612,0.0072934865,-0.009353638,-6.5289336e-05,-0.00045082366,0.0010417044,0.0,0.0,0.0,1,-1.3977691764011993e-06,attitude+gyro
1779074959.722439,0.029615883,0.007178894,-0.009357452,-0.00016651893,0.0004103535,0.00051704067,0.0,0.0,0.0,1,-2.970259499852529e-06,attitude+gyro
1779074959.738439,0.029621957,0.006941722,-0.009357452,-0.0002786049,0.00038558285,0.00015586519,0.0,0.0,0.0,1,-2.970259499852529e-06,attitude+gyro
1779074959.746439,0.029667241,0.00684822,-0.009338379,-0.030470617,0.00012101014,0.00026824514,0.0,0.0,0.0,1,-2.970259499852529e-06,attitude+gyro
1779074959.754439,0.029686451,0.006738544,-0.009338379,-0.00016390625,0.0004915028,-0.00050006993,0.0,0.0,0.0,1,-2.970259499852529e-06,attitude+gyro
1779074959.770439,0.029698035,0.0064983293,-0.009346008,0.0010743114,-8.713189e-05,0.00017213402,0.0,0.0,0.0,1,-2.970259499852529e-06,attitude+gyro
1779074959.778439,0.029702786,0.006387467,-0.009342194,0.0007032821,-0.00021432964,-5.239255e-05,0.0,0.0,0.0,1,-2.970259499852529e-06,attitude+gyro
1779074959.786439,0.029706884,0.006273515,-0.009338379,0.00057552475,-0.00018851954,1.1442892e-05,0.0,0.0,0.0,1,-2.970259499852529e-06,attitude+gyro
1779074959.794439,0.029710535,0.006156725,-0.009334564,-0.0003798454,-0.00051867566,0.00049915985,0.0,0.0,0.0,1,-2.970259499852529e-06,attitude+gyro
1779074959.810439,0.029715518,0.0059191235,-0.009296417,0.000780519,-0.0005466166,2.3470462e-05,0.0,0.0,0.0,1,-2.970259499852529e-06,attitude+gyro
1779074959.818439,0.029717306,0.0057985308,-0.009269714,0.0006972186,0.00014896865,6.6334156e-05,0.0,0.0,0.0,1,-2.970259499852529e-06,attitude+gyro
1779074959.834439,0.029719707,0.005549343,-0.00920105,0.00083477073,1.1861316e-05,-0.00049845624,0.0,0.0,0.0,1,-2.970259499852529e-06,attitude+gyro
1779074959.842439,0.0297334,0.0054254574,-0.009140015,0.00052885583,-0.00021597689,-0.0007789935,0.0,0.0,0.0,1,-2.970259499852529e-06,attitude+gyro
1779074959.858439,0.029760022,0.0051693567,-0.009010315,0.00055466004,0.00070615235,-0.00072683144,0.0,0.0,0.0,1,-0.00011318172599847584,attitude+gyro
1779074959.866439,0.029772684,0.005037591,-0.008945465,0.00050823233,-0.00045887948,-0.00077589205,0.0,0.0,0.0,1,-0.00011318172599847584,attitude+gyro
1779074959.874439,0.029797414,0.0049047344,-0.008853912,0.0009887248,-0.0006212743,-7.89406e-05,0.0,0.0,0.0,1,-0.00011318172599847584,attitude+gyro
1779074959.890439,0.02979784,0.0046037156,-0.008628845,0.0004927447,-3.7918046e-05,-0.00054081884,0.0,0.0,0.0,1,-0.00011318172599847584,attitude+gyro
1779074959.898439,0.02981924,0.0044628074,-0.008529663,0.00034655732,-0.00029405707,0.0010729076,0.0,0.0,0.0,1,-0.00011318172599847584,attitude+gyro
1779074959.906439,0.029856602,0.004328529,-0.008403778,0.0007591698,-0.00023296897,0.0011587972,0.0,0.0,0.0,1,1.48117004428059e-06,attitude+gyro
1779074959.914439,0.029893486,0.0041913535,-0.008281708,0.00033209837,-9.622155e-05,-9.023415e-05,0.0,0.0,0.0,1,1.48117004428059e-06,attitude+gyro
1779074959.922439,0.029929414,0.004051459,-0.008159637,0.00048214334,0.00016474156,-5.1458654e-05,0.0,0.0,0.0,1,1.48117004428059e-06,attitude+gyro
1779074959.938439,0.030021442,0.0037784318,-0.007892609,0.00017759672,-0.0005085082,0.00078083435,0.0,0.0,0.0,1,1.48117004428059e-06,attitude+gyro
1779074959.946439,0.030077731,0.0036450229,-0.00774765,0.00056301896,0.00038931484,-0.0012658645,0.0,0.0,0.0,1,1.48117004428059e-06,attitude+gyro
1779074959.954439,0.030133093,0.0035089802,-0.007610321,-0.00059531926,0.00035102136,0.00026313626,0.0,0.0,0.0,1,1.48117004428059e-06,attitude+gyro
1779074959.970439,0.030240107,0.003230135,-0.007335663,-0.00038713653,0.0005937787,-0.00075994007,0.0,0.0,0.0,1,1.666316299815561e-06,attitude+gyro
1779074959.978439,0.030297866,0.003097845,-0.0071792603,9.345398e-05,0.00019210095,-0.00047722104,0.0,0.0,0.0,1,1.666316299815561e-06,attitude+gyro
1779074959.986439,0.030355005,0.0029631215,-0.0070266724,-8.126742e-05,-0.00024668104,0.00066370226,0.0,0.0,0.0,1,1.48117004428059e-06,attitude+gyro
1779074959.994439,0.030411128,0.0028258518,-0.0068740845,0.00024897276,-0.00060906354,0.00013634257,0.0,0.0,0.0,1,1.48117004428059e-06,attitude+gyro
1779074960.002439,0.030466497,0.0026862987,-0.0067253113,-0.0004946801,-6.9665025e-06,-0.0004782934,0.0,0.0,0.0,1,1.48117004428059e-06,attitude+gyro
1779074960.018439,0.030586347,0.002457455,-0.006412506,-0.0009723731,0.00045376463,0.0007074371,0.0,0.0,0.0,1,1.48117004428059e-06,attitude+gyro
