timestamp,x,y,z,roll_speed,pitch_speed,yaw_speed
1778759611.721386,-0.027738344,0.0010907802,-0.011245728,-0.00032027377,-0.00065010105,-0.00026998253
1778759611.729386,-0.027789177,0.0009702167,-0.011413574,-0.0010004225,0.0009631038,-0.0011353359
1778759611.737386,-0.027840352,0.00084998796,-0.0115737915,-0.0006691959,-0.0003385107,-0.00072130165
1778759611.745386,-0.027873412,0.0007431956,-0.011722565,7.1877585e-05,-0.00042349964,-0.00066636264
1778759611.761386,-0.027940866,0.00053019973,-0.012031555,-0.00010265711,0.0002881528,-0.0007125106
1778759611.769386,-0.027975481,0.00042398044,-0.012187958,-0.00056345895,0.0004751932,0.00015839114
1778759611.777386,-0.027985353,0.0003335235,-0.012336731,-5.957569e-05,-0.00011182858,0.00042908938
1778759611.793386,-0.028007997,0.00015260509,-0.012622833,-3.9390037e-05,-0.00036919754,0.00044301548
1778759611.801386,-0.02802102,6.2166124e-05,-0.012760162,0.00027852898,-0.00033888692,-0.0004261899
1778759611.809386,-0.027997624,-1.5027468e-05,-0.012901306,-0.0005480203,-0.0010174165,-0.000116859046
1778759611.817386,-0.027975813,-9.2749164e-05,-0.013038635,-0.0005483544,5.735873e-05,0.00031010227
1778759611.825386,-0.027955307,-0.00017061918,-0.013179779,0.00021412327,-0.0003947774,0.0010925271
1778759611.841386,-0.027887262,-0.00031414983,-0.013462067,-0.0009123119,0.00020663068,0.00024411535
1778759611.849386,-0.027840285,-0.00038019696,-0.013607025,-0.0016119329,-0.0005381049,-0.0006416295
1778759611.857386,-0.027795032,-0.0004464711,-0.013751984,-0.00066309737,-6.33656e-05,-0.00039976643
1778759611.873386,-0.027670894,-0.0005608345,-0.014045715,-0.00027577428,0.00023653587,-0.000104881416
1778759611.881386,-0.02759252,-0.00060868775,-0.014186859,-0.0007253065,0.00037085108,-0.00045858967
1778759611.889386,-0.027516376,-0.000656759,-0.014328003,0.00026394878,-0.00028834122,-0.0007891802
1778759611.897386,-0.02744258,-0.0007051247,-0.014465332,7.861004e-05,-0.00078650896,0.00033711796
1778759611.905386,-0.027343273,-0.00074561144,-0.014614105,0.00035908568,-0.0006686575,-1.4047827e-05
1778759611.921386,-0.027151726,-0.000827522,-0.014911652,0.0006824071,0.00032678654,-0.00018865832
1778759611.929386,-0.027059719,-0.00086899305,-0.015052795,6.35528e-05,-0.00040647385,-0.00036007064
1778759611.937386,-0.026941393,-0.0009049561,-0.015197754,-0.0002376142,-0.0007651884,9.226329e-05
1778759611.945386,-0.0268259,-0.0009412427,-0.015350342,-0.0006472166,0.0002086751,7.9806894e-05
1778759611.961386,-0.026603078,-0.001014825,-0.015644073,0.0004008923,-0.00055946235,-0.00028759072
1778759611.969386,-0.026484119,-0.0010520419,-0.015789032,0.00032320584,-0.0003900462,0.0003368803
1778759611.977386,-0.026367903,-0.0010898431,-0.01593399,-0.0003858922,0.0001527486,-8.7505454e-05
1778759611.985386,-0.026254637,-0.0011281905,-0.016078949,0.00042224347,0.00021585535,0.00016112227
1778759612.001386,-0.026036255,-0.0012056425,-0.016353607,0.00018420674,1.8921319e-05,-0.00014862641
1778759612.009386,-0.025925044,-0.001243718,-0.016479492,-0.000465868,9.762235e-05,-0.0006151633
1778759612.017386,-0.02581642,-0.0012821484,-0.016601562,-0.0001771235,-0.00045471865,0.00017398073
1778759612.025386,-0.025710186,-0.0013210621,-0.016723633,-0.00020326713,-5.6074525e-05,-0.0004468519
1778759612.041386,-0.025496447,-0.0013922038,-0.01695633,-0.00035328176,0.00021443535,0.0002211287
